id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,sourcePrimaryKey-dbpk,collID,recordID,references
468960,SD,,,PreservedSpecimen,369A97AC-A881-45B3-84A4-216BCB900FCE,SD00062712,SD1946,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Mary S. Snyder,,s.n.,1899-00-00,,1899,0,0,,,,,,,,,,,,,,,,FFL,,,,,,,,,,,,United States,California,San Diego,,Pacific Beach,,0,,32.80427,-117.24817,WGS84,1609,mak,,TOPO! v3.4.2,,,,,,,,unknownft.,,,,SD1946,43,ee873b08-3c7a-4e63-9c31-6b5958149a8d,https://www.cch2.org/portal/collections/individual/index.php?occid=468960
3452051,UCJEPS,VASC,,PreservedSpecimen,72961331-435b-4d10-8e93-5363d69c564b,UC10775,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,,,,,,,,J. P. Tracy,,,5/18/00,,1900,5,18,138,,May 18 1900,,field,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,United States,California,Alameda,,"Berkeley, Telegraph Avenue, near Dwight Way Berkeley; , Telegraph Avenue",,0,,37.865246,-122.25729,NAD27,818,,,Terrain Navigator 5.03 1:24000,,,,,,,,,,,,72961331-435b-4d10-8e93-5363d69c564b,46,aac37d75-ce52-4d87-8d38-24c15d7d9f8c,https://www.cch2.org/portal/collections/individual/index.php?occid=3452051
2453178,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74219,74219,urn:catalog:CAS:BOT:77371,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,"Carruth, W. W.",,s.n.,1900-06-00,,1900,6,1,,,June 1900.,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,California,,,Bay Region.,,0,,,,,,,,,,,,,,,,,,en,,urn:catalog:CAS:BOT-BC:74219,1,0eeb7c50-ba1e-428a-bc49-ebd0d702a1f5,https://www.cch2.org/portal/collections/individual/index.php?occid=2453178
3464512,UCJEPS,VASC,,PreservedSpecimen,14843920-3d86-44ef-9b8b-69abc13eb8cd,UC10777,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Jos. Burtt Davy,,,12/28/00,,1900,12,28,362,,Dec 28 1900,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,United States,California,Alameda,,"Berkeley, College Avenue Berkeley; , College Avenue",,0,,37.852932,-122.2515,NAD27,1857,,,"Terrain Navigator 1:24,000",,,,,,,,,,,,14843920-3d86-44ef-9b8b-69abc13eb8cd,46,82315f33-2299-4d92-9f8e-1cd6505b7749,https://www.cch2.org/portal/collections/individual/index.php?occid=3464512
4901886,US,,,PreservedSpecimen,http://n2t.net/ark:/65665/36f39a9d6-3453-4c4f-ba39-1dd7c3c6e3e7,US 349903,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,B. Trask,,s.n.,1900-06-00,,1900,6,0,181,181,1900-6,,,,,,,,,,,,,,,,,,1,,,North America,,,,United States,California,,,"Avalon, Santa Catalina Island.",,0,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/36f39a9d6-3453-4c4f-ba39-1dd7c3c6e3e7,91,8232c89c-d160-45ae-9fe1-41d0412c3ac5,https://www.cch2.org/portal/collections/individual/index.php?occid=4901886
3317219,UCJEPS,VASC,,PreservedSpecimen,51349b5a-7dec-4f02-8ba8-6c9d4962273d,JEPS53816,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,,,,,,,,Willis L. Jepson,,1242,5/17/01,,1901,5,17,137,,May 17 1901,,roadside near farm,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,United States,California,Riverside,,"San Jacinto Valley, near farm, from Riverside to Santa Rosa Peak and Palomar San Jacinto Valley",,0,,33.8,-117,NAD27,10000,,,RSA:2009,,,,,,,,,,,,51349b5a-7dec-4f02-8ba8-6c9d4962273d,46,04253409-d5cf-44fa-a37d-53b7e7b3ba5f,https://www.cch2.org/portal/collections/individual/index.php?occid=3317219
229779,UCSC,,,PreservedSpecimen,366ab9bc-a0dd-42f4-a406-01a3c33c3e90,UCSC100000692,320,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Pupils of Los Angeles High School,,s.n.,1901-06-00,,1901,6,,,,,"""Specimen rec'd from Dr. Hall"" Herbarium of the University of California #455236.",,,,,,,,,,,,,,,,,,,,,,,,United States,California,Los Angeles,,Los Angeles. Specimen recd from Dr. Hall Univ. Cal. Herbarium,,0,,34.052234,-118.243685,WGS84,43952,akrohn,,GeoLocate,,Error polygon from GeoLocate,,,,,,,CaliforniaPolytechnic School Her,,,,13,5e7285fa-39ae-451e-9896-016402a9b38c,https://www.cch2.org/portal/collections/individual/index.php?occid=229779
953408,RSA,RSA,,PreservedSpecimen,72670bf7-437b-4f91-9b6f-604cd6fef07b,,RSA accession: 431470,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Blanche Trask,,s.n.,1901-03-00,,1901,3,0,,,1901-03,,,,,,,,,,,,,flowers & fruits,Cultivated,,,,,herbarium sheet,,,,,,United States,California,Los Angeles,,"Avalon, Santa Catalina Island.",,0,,,,,,,,,,,,,,,,,,,T. Kim Nguyen; cataloged date: 2007-09-21,72670bf7-437b-4f91-9b6f-604cd6fef07b,17,aa5b90ac-b28d-4a71-8393-c39912f9d62d,https://www.cch2.org/portal/collections/individual/index.php?occid=953408
4910638,US,,,PreservedSpecimen,http://n2t.net/ark:/65665/37a46f872-dc24-494b-8df0-5e824a1a9e77,US 467936,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,ex herb. Geo. B. Grant,,1531,1901-02-00,,1901,2,0,59,59,1901-2,,,,,,,,,,,,,,,,,,1,,,North America,,,,United States,California,,,"The Pacific Coast. South, West part of California.",,0,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/37a46f872-dc24-494b-8df0-5e824a1a9e77,91,640130c2-053e-49f2-84e9-757c00c55491,https://www.cch2.org/portal/collections/individual/index.php?occid=4910638
1312145,DAV,,,PreservedSpecimen,0a5c7b1f-1a4d-4863-95a9-15ec95afd703,DAV300682,Accession #: DAV163587,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,,,,,,,,Lloyd P. Tevis,,s.n.,7/1/02,,1902,7,1,182,,2-Jul,Access Database Number (Deprecated): UCD42636,,,'Charlock,,,,,,,,,,,,,,,,,,,,,United States,California,El Dorado,,El Dorado County: Tallac. Lake Tahoe. (elevation estimated by label-maker),,0,,38.936111,-120.051944,WGS84,439,,,,,,1890,,,,,6200ft,,,,UCD42636,39,0a5c7b1f-1a4d-4863-95a9-15ec95afd703,https://www.cch2.org/portal/collections/individual/index.php?occid=1312145
4821653,US,,,PreservedSpecimen,http://n2t.net/ark:/65665/30976f552-caa2-4f42-bedd-ece461b85352,US 465345,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,,,,,,,,E. Braunton,,357,5/10/02,,1902,5,10,130,130,5/10/02,,,,,,,,,,,,,,,,,,1,,,North America,,,,United States,California,,,"Los Angeles County, Rivera.",,0,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/30976f552-caa2-4f42-bedd-ece461b85352,91,a1b2b1f7-ede7-48a3-93f8-684716f9ea9f,https://www.cch2.org/portal/collections/individual/index.php?occid=4821653
1312007,DAV,,,PreservedSpecimen,a0f22c8b-15ef-4aa3-83bb-95cc22e8cb31,DAV310391,Accession #: DAV164009,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Lloyd P. Tevis,,s.n.,8/1/02,,1902,8,1,213,,2-Aug,Access Database Number (Deprecated): UCD42469,,,,,,,,,,,,,,,,,,,,,,,,United States,California,El Dorado,,El Dorado County: Tallac. Lake Tahoe. (elevation estimated by label-maker),,0,,38.936111,-120.051944,WGS84,439,,,,,,1890,,,,,6200ft,,,,UCD42469,39,a0f22c8b-15ef-4aa3-83bb-95cc22e8cb31,https://www.cch2.org/portal/collections/individual/index.php?occid=1312007
2271679,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74261,74261,urn:catalog:CAS:BOT:77372,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,"Carruth, W. W.",,s.n.,1902-04-00,,1902,4,1,,,Apr. '02,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,California,Alameda County,,East Oakland Hills.,,0,,,,,,,,,,,,,,,,,,en,,urn:catalog:CAS:BOT-BC:74261,1,5fb9df59-fd43-4553-8c52-f7e4a7bed3f7,https://www.cch2.org/portal/collections/individual/index.php?occid=2271679
3212192,UCJEPS,VASC,,PreservedSpecimen,83b58a19-8c30-4fad-8092-998792e117bf,UC56738,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,H. M. Hall,,2989,4/1/02,,1902,4,1,91,120,2-Apr,"county supplied by Wetherwax; Date as ""April 1902",in the Upper Sonoran Zone,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,United States,California,Riverside,,vicinity of Riverside; Southern California,,0,,33.75,-117.3,NAD27,10000,,,RSA:2009,,,457,,,,,1500 ft,,,,83b58a19-8c30-4fad-8092-998792e117bf,46,06f68f35-a5a0-4bdb-929e-e44b96915801,https://www.cch2.org/portal/collections/individual/index.php?occid=3212192
3245328,UCJEPS,VASC,,PreservedSpecimen,2af3a8cc-9ed0-4c4f-ba6e-a20cf8a005b1,UC117496,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,T. S. Brandegee,,,6/1/02,,1902,6,1,152,181,2-Jun,"Date as ""June 1902",,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,United States,California,San Diego,,Mission Valley,,0,,32.77479,-117.132,WGS84,6437,,,SD:2009,,,,,,,,,,,,2af3a8cc-9ed0-4c4f-ba6e-a20cf8a005b1,46,c19ce7cb-0b34-4b1f-b7b9-f7f56ed56c09,https://www.cch2.org/portal/collections/individual/index.php?occid=3245328
3382838,UCJEPS,VASC,,PreservedSpecimen,d41ae49e-ebb8-478f-ae7a-39d61d762507,UC56903,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Ernest Braunton,,357,5/10/02,,1902,5,10,130,,May 10 1902,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,United States,California,Los Angeles,,Rivera,,0,,,,,,,,,,,,,,,,,,,,d41ae49e-ebb8-478f-ae7a-39d61d762507,46,8b211f22-f6f2-43c5-8ad0-bab83eea3009,https://www.cch2.org/portal/collections/individual/index.php?occid=3382838
4312082,OSC,V,,PreservedSpecimen,{58590855-D8E4-4568-871E-3105459EFD17},OSC-V-023832,ORE40998,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,"Al-Shehbaz, I.",2016,,,,,,Edmund P. Sheldon,E.P. Sheldon,S.9709,6/25/02,,1902,6,25,176,,6/25/02,,On ballast.,,,,,,,,,,,,wild collection,,,,,,,,,,,United States,Oregon,Multnomah,,"Lower Albina, Portland.",,0,,45.5407,-122.6674,,1609,,OregonFlora 1994-2020 methodology,"OrlookId: 10275, StateProvince: Oregon, County: Multnomah, LocName: Lower Albina, Portland",,,,,,,,,,,,4436846,81,10fb7bb9-52aa-4d12-8c94-e5750c381515,https://www.cch2.org/portal/collections/individual/index.php?occid=4312082
2302311,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74297,74297,urn:catalog:CAS:DS:593634,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,"McMurphy, James",,69,1903-06-00,,1903,6,1,,,3-Jun,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,California,Mendocino County,,Kaisen District.,,0,,,,,,,,,,,,,,,,,,en,,urn:catalog:CAS:BOT-BC:74297,1,e1eb501b-23c8-4e49-833b-894bd3444a5b,https://www.cch2.org/portal/collections/individual/index.php?occid=2302311
2393985,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74296,74296,urn:catalog:CAS:DS:593631,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,"McMurphy, James",,69,1903-06-00,,1903,6,1,,,3-Jun,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,California,Mendocino County,,Kaisen District.,,0,,,,,,,,,,,,,,,,,,en,,urn:catalog:CAS:BOT-BC:74296,1,e95b4f0d-4ff6-47ce-9056-280d9b3311ce,https://www.cch2.org/portal/collections/individual/index.php?occid=2393985
2446662,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74295,74295,urn:catalog:CAS:DS:42108,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,"McMurphy, James",,69,1903-06-00,,1903,6,1,,,3-Jun,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,California,Mendocino County,,Kaisen District.,,0,,,,,,,,,,,,,,,,,,en,,urn:catalog:CAS:BOT-BC:74295,1,3cc3769c-0305-4196-b640-4f462068c763,https://www.cch2.org/portal/collections/individual/index.php?occid=2446662
4892598,US,,,PreservedSpecimen,http://n2t.net/ark:/65665/36366f47d-0182-4e63-a107-3bd5380812dc,US 610713,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,J. McMurphy,,69,1903-06-00,,1903,6,0,181,181,1903-6,,,,,,,,,,,,,,,,,,1,,,North America,,,,United States,California,,,Northern California. Mendocino County. Kaisen District.,,0,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/36366f47d-0182-4e63-a107-3bd5380812dc,91,dd475671-a46c-4580-91c1-da7c6bed209d,https://www.cch2.org/portal/collections/individual/index.php?occid=4892598
2296541,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74177,74177,urn:catalog:CAS:DS:95620,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,Ihsan A. Al-Shehbaz,1/10/10,,,,,,"Braunton, Ernest",,1234,1904-09-00,,1904,9,1,,,"September, 1904",,,,,,,,,,,,,,,,,,,,,North America,,,,United States,California,Amador County,,Vicinity of Ione.,,0,,,,,,,,,,,61,152,,,,200.0000000000-500.0000000000 ft,,en,,urn:catalog:CAS:BOT-BC:74177,1,4742ff6d-fedc-4b10-bdbd-b6eea1d51924,https://www.cch2.org/portal/collections/individual/index.php?occid=2296541
3542265,UCJEPS,VASC,,PreservedSpecimen,5707f5a2-fcb3-471a-9059-08fa407f703a,UC66740,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,N. K. Berg,,,3/8/04,,1904,3,8,68,,Mar 8 1904,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,United States,California,Los Angeles,,Redondo,,0,,33.85355,-118.38231,NAD27,4461,,,Terrain Navigator Pro USGS 1:24000,,,,,,,,,,,,5707f5a2-fcb3-471a-9059-08fa407f703a,46,1e698734-c983-4794-acf2-4e747b75b15b,https://www.cch2.org/portal/collections/individual/index.php?occid=3542265
2699015,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:395327,395327,urn:catalog:CAS:BOT:77375,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,"Stewart, Alban",,1539,7/7/05,,1905,7,7,188,188,"July 7, ...1905-1906",California Academy of Sciences Expedition to the Galapagos Islands 1905-1906.,in cultivated ground,,,,,,,,,,,,,,,,,,,South America,,,,Ecuador,Galápagos,,,"Wreck Bay, Chatham Island",,0,,,,,,,,,,,,,,,,,,en,,urn:catalog:CAS:BOT-BC:395327,1,49d6898f-993b-4d45-b1fa-1881d010563e,https://www.cch2.org/portal/collections/individual/index.php?occid=2699015
3400958,UCJEPS,VASC,,PreservedSpecimen,1e725a56-c28b-43b2-bd8d-39d7d65e39ed,UC69195,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,H. M. Hall,,6250,6/1/05,,1905,6,1,152,181,"June, 1905","Date as ""June, 1905""; ""Teratological",,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,United States,California,Los Angeles,,Wiseburn near Los Angeles; Wiseburn,,0,,33.92408,-118.37802,WGS84,2400,Rancho Santa Ana (no. 6),,CalTopo 1895-1915,,georef from old CCH cumulative file; (copied from DS143868),,,,,,,,,preprocessed,1e725a56-c28b-43b2-bd8d-39d7d65e39ed,46,8cb23cf9-8a53-4765-b9e6-d3903f7c5f82,https://www.cch2.org/portal/collections/individual/index.php?occid=3400958
4830361,US,,,PreservedSpecimen,http://n2t.net/ark:/65665/3146e3239-6118-48bc-8d94-ea5f9a686316,US 874348,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,,,,,,,,Ex herb. R. L. Pendleton,,52,5/23/06,,1906,5,23,143,143,5/23/06,,,,,,,,,,,,,,,,,,1,,,North America,,,,United States,California,,,"West Central California; Western Santa Clara Co., Santa Clara Valley.",,0,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/3146e3239-6118-48bc-8d94-ea5f9a686316,91,f31639fa-1bc8-4091-8c5f-71a4853980b1,https://www.cch2.org/portal/collections/individual/index.php?occid=4830361
3257939,UCJEPS,VASC,,PreservedSpecimen,21b870c7-080a-40db-a572-2d0c0a011966,UC127885,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Miss Harriet A. Walker,,497,7/1/06,,1906,7,1,182,273,"July 1906-September, 1906","Date as ""July-September, 1906",,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,United States,California,Alameda,,vicinity of Berkeley Berkeley,,0,,37.8649,-122.26947,NAD27,3457,,,Terrain Navigator 5.03 1:24000,,,,,,,,,,,,21b870c7-080a-40db-a572-2d0c0a011966,46,77f363a4-d7f8-43d7-8449-db72f3cdf8b6,https://www.cch2.org/portal/collections/individual/index.php?occid=3257939
3468200,UCJEPS,VASC,,PreservedSpecimen,878f15b4-f1e9-4c77-a78d-660accf26792,UC455765,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,unknown,,,4/16/06,,1906,4,16,106,,Apr 16 1906,county unknown--supplied by user,"Poly fields"" (school)",,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,United States,California,San Luis Obispo,,California Polytechnic School,,0,,35.30075,-120.66102,NAD83/WGS84,418,,,RSA:2009,,,,,,,,,,,,878f15b4-f1e9-4c77-a78d-660accf26792,46,3b52902f-8376-48b0-955e-134591fa3a8e,https://www.cch2.org/portal/collections/individual/index.php?occid=3468200
3489775,UCJEPS,VASC,,PreservedSpecimen,39983a30-6f21-4fe0-ae0b-0d8d12ab2b28,UC1199217,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,J. P. Tracy,,2427,4/29/06,,1906,4,29,119,,Apr 29 1906,,weed in field,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,United States,California,Humboldt,,immediate vicinity of Eureka,,0,,40.7914,-124.1635,NAD27,3392,,,Terrain Navigator Pro,,,152,,,,,0-500 ft,,,,39983a30-6f21-4fe0-ae0b-0d8d12ab2b28,46,787cc019-6f75-4920-be02-dfe34a596b88,https://www.cch2.org/portal/collections/individual/index.php?occid=3489775
